,Unnamed: 0,customer_id,gender,location_number,location_type,latitude_x,longitude_x,city_id,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52,tag_53,tag_54,tag_55,tag_56,tag_57,tag_58,tag_59,tag_60,tag_61,tag_62,tag_63,tag_64,tag_65,tag_66,tag_67,tag_68,tag_69,tag_70,tag_71,tag_72,tag_73,tag_74,tag_75,tag_76,tag_77,tag_78,tag_79,tag_80,tag_81,tag_82,tag_83,tag_84,tag_85,tag_86,tag_87,tag_88,tag_89,tag_90,tag_91,grand_total,item_count
3892,410900,8WLZYBF,0,2,2,-0.11383,-0.003702,1.0,4,4,0,2,6,0,0,6,0,0,0,0,0,0,2,4,0,0,0,0,0,2,4,2,0,0,4,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.585714285714286,1.7142857142857142
3893,411000,8WLZYBF,0,3,2,-1.605,-0.1445,1.0,4,4,0,2,6,0,0,6,0,0,0,0,0,0,2,4,0,0,0,0,0,2,4,2,0,0,4,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.585714285714286,1.7142857142857142
3902,412500,I2049QN,0,0,2,-1.435,-78.44,1.0,0,3,0,6,0,0,0,12,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,6,3,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.35,3.25
3991,422400,FI5SNDG,0,0,2,-1.621,-78.4,1.0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36.88333333333333,5.166666666666667
3992,422500,FI5SNDG,0,1,2,0.09814,-78.6,1.0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36.88333333333333,5.166666666666667
3993,422600,FI5SNDG,0,2,2,-1.622,-0.08997,1.0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36.88333333333333,5.166666666666667
4051,428400,9BIDDA0,0,0,2,2.691,-78.94,1.0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,6,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.35,2.5724354881497864
4052,428500,9BIDDA0,0,1,2,-0.1786,-78.56,1.0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,6,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.35,2.5724354881497864
4053,428600,9BIDDA0,0,2,2,2.69,0.6665,1.0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,6,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.35,2.5724354881497864
4058,429100,XDNS6K9,0,0,0,-1.113,-78.44,1.0,6,0,0,2,6,0,0,4,0,0,0,0,2,0,0,6,0,0,0,0,0,2,0,4,0,0,4,4,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.275,2.25
4059,429200,XDNS6K9,0,1,2,-1.26,-78.44,1.0,6,0,0,2,6,0,0,4,0,0,0,0,2,0,0,6,0,0,0,0,0,2,0,4,0,0,4,4,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.275,2.25
4119,436000,4R4PD90,0,0,0,-0.5317,-78.5,1.0,1,1,0,2,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.675,4.25
4120,436100,6BH5VS3,0,0,2,0.04416,-78.6,1.0,15,3,0,3,21,0,0,12,0,3,0,0,0,0,0,6,0,0,0,0,0,3,3,6,0,0,6,0,3,9,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24.326666666666668,3.9052989270132192
4121,436200,6BH5VS3,0,1,2,-0.1218,-78.56,1.0,15,3,0,3,21,0,0,12,0,3,0,0,0,0,0,6,0,0,0,0,0,3,3,6,0,0,6,0,3,9,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24.326666666666668,3.9052989270132192
4122,436300,6BH5VS3,0,2,2,-0.8647,-78.5,1.0,15,3,0,3,21,0,0,12,0,3,0,0,0,0,0,6,0,0,0,0,0,3,3,6,0,0,6,0,3,9,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24.326666666666668,3.9052989270132192
4123,436400,6BH5VS3,0,3,2,-0.1179,-0.03848,1.0,15,3,0,3,21,0,0,12,0,3,0,0,0,0,0,6,0,0,0,0,0,3,3,6,0,0,6,0,3,9,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24.326666666666668,3.9052989270132192
4153,439500,Y5DC6K1,0,0,2,-0.1707,-78.56,1.0,4,4,0,0,4,0,0,0,4,4,0,0,0,0,0,16,4,0,0,0,0,4,8,4,0,0,8,8,0,0,0,8,0,0,4,12,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,3.870862173199845
4154,439600,Y5DC6K1,0,1,2,1.861,-78.8,1.0,4,4,0,0,4,0,0,0,4,4,0,0,0,0,0,16,4,0,0,0,0,4,8,4,0,0,8,8,0,0,0,8,0,0,4,12,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,3.870862173199845
4155,439700,Y5DC6K1,0,2,2,1.861,0.7505,1.0,4,4,0,0,4,0,0,0,4,4,0,0,0,0,0,16,4,0,0,0,0,4,8,4,0,0,8,8,0,0,0,8,0,0,4,12,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,3.870862173199845
4156,439800,Y5DC6K1,0,3,0,-0.1721,0.793,1.0,4,4,0,0,4,0,0,0,4,4,0,0,0,0,0,16,4,0,0,0,0,4,8,4,0,0,8,8,0,0,0,8,0,0,4,12,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,3.870862173199845
4166,440800,NNY5MTX,0,0,2,2.08,-78.8,1.0,6,3,0,0,6,0,0,9,0,3,0,0,0,0,3,6,0,0,0,0,0,0,3,3,0,0,0,0,3,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.774999999999999,2.048290325433191
4167,440900,NNY5MTX,0,1,2,2.078,0.719,1.0,6,3,0,0,6,0,0,9,0,3,0,0,0,0,3,6,0,0,0,0,0,0,3,3,0,0,0,0,3,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.774999999999999,2.048290325433191
4168,441000,NNY5MTX,0,2,2,0.5464,0.5312,1.0,6,3,0,0,6,0,0,9,0,3,0,0,0,0,3,6,0,0,0,0,0,0,3,3,0,0,0,0,3,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.774999999999999,2.048290325433191
4181,442300,3C0R3BF,0,0,2,0.0127,-78.56,1.0,0,8,0,4,8,0,0,8,0,0,0,0,0,0,4,4,0,0,0,0,0,4,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.285714285714285,3.511354843599756
4182,442400,3C0R3BF,0,1,2,-0.522,-78.5,1.0,0,8,0,4,8,0,0,8,0,0,0,0,0,0,4,4,0,0,0,0,0,4,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.285714285714285,3.511354843599756
4183,442500,3C0R3BF,0,2,2,-0.1246,-78.56,1.0,0,8,0,4,8,0,0,8,0,0,0,0,0,0,4,4,0,0,0,0,0,4,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.285714285714285,3.511354843599756
4184,442600,3C0R3BF,0,3,2,-0.2988,-78.56,1.0,0,8,0,4,8,0,0,8,0,0,0,0,0,0,4,4,0,0,0,0,0,4,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.285714285714285,3.511354843599756
4185,442700,3C0R3BF,0,4,2,0.007133,0.0002604,1.0,0,8,0,4,8,0,0,8,0,0,0,0,0,0,4,4,0,0,0,0,0,4,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.285714285714285,3.511354843599756
4186,442800,3C0R3BF,0,5,2,-0.754,0.05176,1.0,0,8,0,4,8,0,0,8,0,0,0,0,0,0,4,4,0,0,0,0,0,4,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.285714285714285,3.511354843599756
4348,460300,N34PXLO,0,0,2,-0.9546,-78.5,1.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18.675,3.394870976299573
4349,460400,N34PXLO,0,1,1,-1.829,-78.4,1.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18.675,3.394870976299573
4350,460500,N34PXLO,0,2,2,-0.6274,-78.5,1.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18.675,3.394870976299573
4351,460600,N34PXLO,0,3,2,-1.827,-0.04572,1.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18.675,3.394870976299573
4363,461900,32PTSY8,0,0,1,-0.8564,-78.5,1.0,15,5,10,20,30,0,0,35,15,5,10,0,5,0,0,30,0,0,0,0,0,5,10,20,0,0,5,10,0,5,0,15,5,5,10,5,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,20,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,23.58823529411765,3.4257912773879333
4364,462000,32PTSY8,0,1,1,0.1443,-78.6,1.0,15,5,10,20,30,0,0,35,15,5,10,0,5,0,0,30,0,0,0,0,0,5,10,20,0,0,5,10,0,5,0,15,5,5,10,5,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,20,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,23.58823529411765,3.4257912773879333
4365,462100,32PTSY8,0,2,1,-0.278,-78.56,1.0,15,5,10,20,30,0,0,35,15,5,10,0,5,0,0,30,0,0,0,0,0,5,10,20,0,0,5,10,0,5,0,15,5,5,10,5,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,20,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,23.58823529411765,3.4257912773879333
4366,462200,32PTSY8,0,3,2,0.1461,0.3865,1.0,15,5,10,20,30,0,0,35,15,5,10,0,5,0,0,30,0,0,0,0,0,5,10,20,0,0,5,10,0,5,0,15,5,5,10,5,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,20,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,23.58823529411765,3.4257912773879333
4367,462300,32PTSY8,0,4,2,-0.856,0.1636,1.0,15,5,10,20,30,0,0,35,15,5,10,0,5,0,0,30,0,0,0,0,0,5,10,20,0,0,5,10,0,5,0,15,5,5,10,5,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,20,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,23.58823529411765,3.4257912773879333
4368,462400,32PTSY8,0,5,2,-0.122,0.56,1.0,15,5,10,20,30,0,0,35,15,5,10,0,5,0,0,30,0,0,0,0,0,5,10,20,0,0,5,10,0,5,0,15,5,5,10,5,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,20,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,23.58823529411765,3.4257912773879333
4369,462500,32PTSY8,0,6,2,0.246,0.49,1.0,15,5,10,20,30,0,0,35,15,5,10,0,5,0,0,30,0,0,0,0,0,5,10,20,0,0,5,10,0,5,0,15,5,5,10,5,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,20,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,23.58823529411765,3.4257912773879333
4404,466300,F2IALIY,0,0,2,1.334,-78.75,1.0,2,0,2,0,6,0,0,6,0,0,2,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17.599999999999998,2.5
4405,466400,F2IALIY,0,1,2,1.423,0.674,1.0,2,0,2,0,6,0,0,6,0,0,2,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17.599999999999998,2.5
4406,466500,F2IALIY,0,2,2,-0.1964,0.7886,1.0,2,0,2,0,6,0,0,6,0,0,2,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17.599999999999998,2.5
4437,469600,KMXJIDA,0,0,2,-1.167,-78.44,1.0,8,4,0,8,8,0,0,20,0,12,0,0,0,0,4,4,0,0,0,0,0,4,4,8,0,0,8,8,0,8,8,4,4,0,0,0,0,4,0,0,0,0,0,4,4,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,12.141176470588231,2.764705882352941
4438,469700,KMXJIDA,0,1,2,-0.779,-78.5,1.0,8,4,0,8,8,0,0,20,0,12,0,0,0,0,4,4,0,0,0,0,0,4,4,8,0,0,8,8,0,8,8,4,4,0,0,0,0,4,0,0,0,0,0,4,4,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,12.141176470588231,2.764705882352941
4439,469800,KMXJIDA,0,2,0,-1.169,-0.0427,1.0,8,4,0,8,8,0,0,20,0,12,0,0,0,0,4,4,0,0,0,0,0,4,4,8,0,0,8,8,0,8,8,4,4,0,0,0,0,4,0,0,0,0,0,4,4,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,12.141176470588231,2.764705882352941
4440,469900,KMXJIDA,0,3,0,-0.3499,0.05246,1.0,8,4,0,8,8,0,0,20,0,12,0,0,0,0,4,4,0,0,0,0,0,4,4,8,0,0,8,8,0,8,8,4,4,0,0,0,0,4,0,0,0,0,0,4,4,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,12.141176470588231,2.764705882352941
4441,470000,KMXJIDA,0,4,2,0.05154,0.4255,1.0,8,4,0,8,8,0,0,20,0,12,0,0,0,0,4,4,0,0,0,0,0,4,4,8,0,0,8,8,0,8,8,4,4,0,0,0,0,4,0,0,0,0,0,4,4,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,12.141176470588231,2.764705882352941
4456,471700,E8A5ZQY,0,0,0,-0.7866,-78.5,1.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.975,2.75
4457,471800,E8A5ZQY,0,1,0,0.7666,-78.7,1.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.975,2.75
4458,471900,E8A5ZQY,0,2,0,0.77,0.534,1.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.975,2.75
4785,505800,2RQMQP8,0,0,0,-0.7344,-78.5,1.0,2,0,0,2,2,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21.8,4.4
4786,505900,2RQMQP8,0,1,0,-0.4329,-78.56,1.0,2,0,0,2,2,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21.8,4.4
4787,506000,2RQMQP8,0,2,2,-0.7334,0.2184,1.0,2,0,0,2,2,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21.8,4.4
4810,508600,QKMZYXM,0,0,0,-0.01857,-78.56,1.0,20,12,0,12,32,0,4,12,0,4,0,0,0,0,4,28,0,0,4,0,0,12,12,12,4,0,8,8,8,16,4,8,4,0,0,0,0,8,0,0,0,0,0,0,4,0,4,8,0,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,4,0,16,8.093548387096773,1.9270468295353187
4811,508700,QKMZYXM,0,1,2,-0.11444,-0.00373,1.0,20,12,0,12,32,0,4,12,0,4,0,0,0,0,4,28,0,0,4,0,0,12,12,12,4,0,8,8,8,16,4,8,4,0,0,0,0,8,0,0,0,0,0,0,4,0,4,8,0,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,4,0,16,8.093548387096773,1.9270468295353187
4812,508800,QKMZYXM,0,2,0,-1.103,-0.05493,1.0,20,12,0,12,32,0,4,12,0,4,0,0,0,0,4,28,0,0,4,0,0,12,12,12,4,0,8,8,8,16,4,8,4,0,0,0,0,8,0,0,0,0,0,0,4,0,4,8,0,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,4,0,16,8.093548387096773,1.9270468295353187
4814,509000,THE5R2Z,0,0,0,-0.0439,-78.56,1.0,8,4,0,8,8,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,8,0,0,8,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,29.30909090909091,4.105360710036053
